Top temperature (K),Top pressure (bar),Reflux flow (m3/h),Flow to the next process (m3/h),6th tray temperature (K),Bottom pressure (bar),Bottom temperature (K),Butane Content in Bottoms
351.839282,33.45780923,32.7354169,499.0686096,488.9293029,75.5399497,522.384195,0.28647044
351.91751,33.08567187,16.3685545,497.1806494,484.3350276,73.05647976,511.9757725,0.29129439
351.995736,31.77799123,40.438408,495.2929538,490.1716525,74.980502,511.8495025,0.29308758
352.073964,31.1983325,29.1180752,493.4049936,482.6353368,74.60293544,511.5891525,0.2965286
352.152062,31.5797877,29.1460885,491.5170334,483.2021028,73.63831752,512.96728,0.29978566
352.23029,31.09663055,24.0446642,489.6290634,483.7685652,75.02313494,515.0019275,0.30309745
352.308516,33.77367793,15.9818367,487.7411032,479.0391741,73.12104314,519.1770975,0.30561511
352.386616,33.51674986,20.3949874,485.853143,480.5686833,76.65439786,517.8501725,0.30757432
352.464842,32.04842615,19.2494948,483.9651828,484.1663594,73.06138662,517.4887175,0.30763163
352.54307,31.60868006,15.2614142,482.0772226,485.1269889,78.03691522,521.60748,0.30873336
352.621296,33.30698968,22.0554161,480.1892526,485.6396474,78.90139086,525.4728325,0.30994986
352.699396,31.60636873,33.8205611,478.3012924,485.4286592,76.92706718,524.4513875,0.31220274
352.777622,33.84504251,24.4389035,476.4133322,485.3863392,74.52181006,521.866965,0.31543634
352.85585,34.03342252,28.9560175,474.525372,485.0426525,77.80227872,521.5541075,0.31777559
352.933948,33.0637135,38.1474228,472.6374118,484.6261179,76.65010448,513.675435,0.32086198
352.673956,31.91494231,51.4942241,470.7494418,484.2095833,77.92327736,515.5838125,0.32223874
351.63513,31.50466678,59.69335,468.8614816,483.7930487,72.58981258,515.9752075,0.32451777
350.596432,33.2596057,30.1987114,466.9735214,479.6038218,74.03612696,511.585245,0.32206826
349.20692,32.65401568,39.1259675,465.0855612,484.7122667,76.40381186,518.412965,0.32557685
347.806344,33.44162894,31.5389741,464.7999108,485.3273971,77.43621442,518.499315,0.32565586
346.405894,32.05131519,49.4352294,468.2040976,487.2265899,77.70274992,518.9241225,0.32770701
345.005316,31.43120696,50.7568819,471.6082746,487.1047727,74.77500286,517.2678525,0.32996249
343.604868,31.3024183,46.5134966,475.012726,486.0610166,76.79073252,519.8735375,0.33340996
342.20429,32.79732353,48.164336,478.416903,485.328002,77.78832254,523.1622125,0.33349405
340.80384,32.85684236,40.4429209,481.8210898,485.1182213,77.69784208,526.5194475,0.3377663
342.466318,31.87311983,48.9436026,485.2255412,487.6920915,80.43649912,524.7829025,0.34219026
347.590488,32.2974809,75.0019496,488.6297182,489.8533578,81.88680014,529.4041425,0.34574885
352.71466,32.43154245,92.2078586,492.0338952,487.3574737,78.00731726,528.07765,0.34810116
347.033234,31.28775505,98.1707078,495.4383466,486.4270731,81.2476069,526.32288,0.35130805
342.773628,32.96490059,119.6963343,498.8425334,488.1376452,81.70583824,531.7993775,0.35485925
343.38914,31.36598208,126.1442296,502.2467104,489.8482196,81.40510466,531.109445,0.35472289
344.004524,33.68497715,126.5087651,505.6508874,492.1651545,84.24605116,531.0460925,0.35685472
344.620034,33.08047101,143.6186047,509.0553388,495.492898,87.33604996,535.8986125,0.35686268
345.235418,33.04522237,164.6403887,512.4595256,496.8888025,84.6165627,539.6541825,0.35684449
345.85093,31.51853525,181.6786001,515.8637026,495.0270928,83.6951912,533.2226325,0.35678654
346.466312,32.71526813,181.3817483,519.268154,493.1653831,82.71953162,529.8840575,0.35240179
347.081696,31.08738474,173.8876246,522.672331,491.5046842,82.7908423,532.7631125,0.34889036
347.697208,32.43565992,174.8938102,526.0765178,490.6202284,81.54864722,527.9244775,0.34211412
348.312592,32.83863984,189.2283731,529.4806948,489.7357726,82.25915212,532.94015,0.3323088
348.928102,33.85544374,201.7496567,532.8851462,488.8516181,84.46228522,538.8271325,0.32207053
342.59059,32.82672157,208.9145886,536.2893232,490.4152869,87.33604996,542.963685,0.31095443
342.815986,33.84850975,223.7037392,539.69351,488.5786633,87.33604996,546.2692825,0.30194629
343.04138,33.14807974,246.5340985,543.0979614,483.5252344,84.36490262,537.6789825,0.2916745
343.266774,32.86919379,228.9813234,546.5021384,479.918793,83.8746194,527.11218,0.28412437
343.49217,32.50030709,200.6831227,549.9063154,481.9053444,84.3247236,537.3921625,0.27839698
343.717564,33.15978143,209.9442746,554.3109352,483.8918935,84.65704944,537.3804475,0.27522646
343.94296,32.12470249,200.8639817,559.8462104,485.8784426,82.71278334,537.5869925,0.27401348
344.2621,33.95078941,225.0949521,565.3814954,487.4792909,88.52717724,543.3750425,0.27166766
344.800274,33.03713198,234.9219854,570.917045,487.589017,84.92097716,537.5869925,0.27050592
345.338448,32.12874744,247.0165084,576.4523202,487.6990444,83.66666634,532.005055,0.26847632
345.876624,33.37972675,256.1522644,581.9875954,487.8087705,83.22775766,539.890235,0.2696826
346.414798,32.41167883,253.0498588,587.5228804,487.8411131,87.14128574,540.1853,0.26850246
346.952972,33.68895007,273.21379,593.0581556,487.8411131,85.45466066,540.4799325,0.26617262
347.48288,33.56760108,283.6010697,592.1216186,487.8411131,84.83187654,540.7749975,0.26389278
347.992944,33.40450213,288.9117387,590.9427668,487.8411131,84.94566728,541.83159,0.2607219
348.503006,32.8267936,289.4590099,589.7641698,487.8411131,85.97224276,539.370835,0.25719204
349.01307,32.36104468,264.6854674,588.585318,487.8411131,84.24037696,542.47813,0.25499427
349.523262,31.88778308,262.1487619,587.4064564,487.8411131,82.52077978,536.5429825,0.25163795
350.033326,31.20295516,252.1677559,586.2275948,487.8411131,86.999124,545.4669675,0.24720831
350.54339,32.24142882,252.1363567,585.0487332,489.7242864,89.52783466,555.0713375,0.24494804
349.880942,32.88219545,265.9747848,583.8698716,492.3930707,89.11008908,548.61592,0.24376304
349.16749,33.43469495,273.204578,582.6910198,495.0621563,90.12040734,552.3406825,0.24260417
348.454036,32.91000442,285.9890651,581.5121582,497.7309406,90.31900532,550.07866,0.24251231
347.740582,33.15963688,305.5559019,580.3332966,500.4000285,89.34119856,551.9853025,0.24261675
347.027128,32.58712921,320.6232941,578.1729552,502.989012,87.44186644,546.63768,0.24164854
346.313676,32.31799426,327.5237093,569.4747398,503.6020241,87.7596236,547.2590525,0.24165422
345.600222,31.95539181,330.4037039,560.7765244,504.2153398,88.75828672,552.202695,0.23934111
344.886768,31.3079798,335.303405,552.0782992,504.8283542,90.43540384,554.8023075,0.23383932
344.173314,33.56586746,342.0067912,543.3800838,506.1601761,90.29063432,549.2928325,0.22603235
343.459862,33.61484051,355.0937749,534.6818684,507.2184406,89.98621986,552.2343725,0.21926403
342.746408,31.62948301,358.6368522,525.9836432,507.2825232,91.64186616,554.8140225,0.2078746
342.604454,31.5998679,347.3770589,517.2854278,507.3466058,93.6436416,554.8140225,0.19800909
342.793344,31.62839962,328.0848916,508.5872124,507.4106884,90.13804342,546.126525,0.18894072
342.982232,31.43351878,306.0242145,499.8892616,507.474771,93.1321943,551.010285,0.17869222
343.171122,32.2787727,312.219995,491.1910462,507.5388513,97.12638814,566.2508325,0.17103981
343.36001,32.15359534,305.5186766,482.492821,508.0847609,92.84004846,563.0289825,0.16335898
343.549028,33.23186876,319.1298084,473.7946056,509.4434859,94.69781976,563.6998225,0.15776286
343.737916,33.3977122,339.6370287,465.0963902,510.8019096,94.30123826,563.9098375,0.15194627
343.926806,32.67655225,340.4253211,456.398165,512.1606346,95.397283,561.6131025,0.14874166
344.115694,32.5232043,368.7699542,447.6999496,513.519056,93.61818414,566.2551725,0.14637855
344.304584,32.30903755,374.3208898,439.0017342,514.0540843,90.15889978,553.57388,0.14325008
344.4936,31.98767938,375.0119858,430.3035188,513.1995515,87.87678848,544.9002675,0.14085855
344.682488,33.8664952,375.4896966,421.6052936,512.3453246,90.43034312,547.21436,0.14094777
344.871378,32.29155778,380.7578826,412.9070782,511.4907941,87.80409698,550.4036675,0.13652608
345.207944,32.13113129,378.19335,404.2088628,510.6362613,91.0085,556.4676875,0.13298056
345.580634,31.81201193,374.5019399,395.5106376,509.7820344,91.92251072,552.7238325,0.12959527
345.95345,31.777341,357.384765,386.8126966,508.9592416,88.24269892,550.6544725,0.12530997
346.32614,32.03802492,356.6624609,378.1144714,508.190255,89.96628372,550.167615,0.12194285
346.698958,31.157883,342.7858716,369.416256,507.4212684,91.1595572,548.1772275,0.11741151
347.071776,32.12477501,329.211774,360.7180406,506.6519782,88.04302784,549.439065,0.1153001
347.630938,31.89233371,311.343532,352.0198154,505.8829916,89.62537014,554.4425875,0.11183357
348.625372,32.0463314,312.7672711,352.2949014,504.4925266,89.93699152,555.91661,0.1107665
349.619806,32.95392116,321.7872107,373.233062,502.5700578,90.2098147,560.3265325,0.10952046
350.61424,33.60573925,302.7409548,394.1712226,505.2058946,85.2513087,545.947315,0.10956762
351.608672,32.58366246,336.8126834,415.1093832,506.6764617,93.02515086,557.708265,0.11071331
352.603106,33.2406084,346.5607532,436.0475438,507.4052466,89.8869978,557.63927,0.11303189
353.59754,32.64881531,364.5034458,456.9857044,508.1337279,86.31315634,547.8196775,0.11424612
351.026234,31.95654772,356.9719106,477.923865,504.0889893,82.40039462,537.1513375,0.11638876
347.563522,31.25496229,339.4886959,492.5564508,498.0522598,80.41947652,527.204605,0.11747174
344.100684,31.75531011,319.3384896,499.9826752,492.015528,80.73416628,528.5827325,0.11981894
340.637974,33.59237646,289.1552001,507.4088898,479.0960002,78.32507442,526.78544,0.12109851
337.175136,30.34462706,230.335311,514.8351142,481.4552551,75.6137143,526.35499,0.11874619
333.712298,30.4097804,200.9149319,522.2613288,483.8142087,82.4773795,531.4253375,0.11748992
336.659094,32.35837173,210.6212684,529.6875532,495.4508816,91.90502752,556.497195,0.11643082
339.826832,33.3977122,236.8649824,524.5315968,493.5063489,84.6434,547.30288,0.11635978
342.994572,31.3942247,261.5413285,504.8343024,495.1389349,86.21163324,544.658575,0.11885132
346.16231,33.40464668,272.1658662,485.1369982,486.5086863,80.71177524,536.3537925,0.12314685
347.332658,32.2662042,260.27044,465.4397038,484.5862175,83.23511844,531.564625,0.12982085
347.332658,32.01844991,258.985072,445.742135,483.6464467,81.06296412,540.512475,0.13885227
347.332658,31.97792789,227.7615664,426.0448406,482.7063723,79.96492508,530.041135,0.14909281
347.332658,31.71746104,226.7089484,406.3475364,481.7665992,81.82806482,534.1442775,0.1581532
347.332658,32.04784844,206.2064272,394.0702336,481.8636293,81.20113922,537.0064075,0.16807668
347.332658,32.01649971,173.9942241,399.3371946,483.7090182,83.75592082,536.1776225,0.17712402
347.332658,33.11572014,213.5012679,404.6041556,485.5547061,84.19820364,547.18789,0.18504123
347.332658,31.74324778,212.4715819,409.8711166,487.32362,83.8787599,539.30401,0.19369251
347.332658,32.84376818,236.5310915,415.138352,486.2626346,84.86270146,535.88169,0.20138415
347.332658,32.3091821,203.6324964,420.405313,484.0258018,78.37384118,532.1842625,0.21169572
347.332658,32.36451143,196.898838,425.6722838,484.3610245,81.72332144,535.3267075,0.2184248
347.332658,32.11227903,203.6046693,430.9392448,485.0728814,82.1726583,537.0185575,0.22632325
347.332658,32.2969027,199.5701563,436.2062058,485.7850396,84.02383616,538.5689525,0.23305009
347.332658,33.6265422,209.4203127,441.4731668,486.4968988,84.03687114,535.933325,0.23970307
347.1528,32.15373989,211.3446995,419.7238308,487.7168786,87.85807832,541.7851625,0.24401677
346.867496,33.43931761,248.3985093,391.1025094,489.7932036,87.40950782,552.082935,0.24745774
346.582318,32.11025631,274.0161797,393.8146398,489.0976698,86.13357428,541.415895,0.25085099
346.297012,33.14807974,294.2867055,404.3599396,487.245029,83.58554096,538.0005175,0.25434935
346.011834,33.01632952,289.9228096,414.9052394,485.3923859,78.54084788,529.9361275,0.2564994
345.72653,31.64573484,268.6506111,425.4508038,483.642516,78.3319746,519.6127525,0.25548744
345.441352,32.1520783,263.4471002,435.9961036,484.4329662,81.37903372,531.211415,0.25312717
345.156046,32.16984766,281.2877062,446.5413936,485.2231128,84.56104766,530.9935875,0.24873283
344.870868,32.54480154,288.1698836,457.0869678,486.0135607,82.31911538,530.77576,0.24406165
344.585564,32.65004325,258.4434407,467.6322676,486.8040086,81.33517382,527.799075,0.23958773
344.300386,31.54699445,277.2345781,478.1775576,487.5944565,82.5221606,531.7468725,0.2360871
344.052858,33.324614,281.7560188,488.7231318,488.5735251,84.82390228,536.77296,0.23298987
343.893352,32.59969771,306.807994,499.2684218,488.5094425,82.23384852,526.5932125,0.23178075
343.733846,31.83751006,306.4972262,508.3302662,485.2663367,81.58882722,526.8366425,0.2306188
343.57434,32.81249197,309.6554673,513.8844946,484.8912136,80.76054298,527.0796375,0.23062959
343.414834,31.65274135,281.3944919,519.4387328,484.5160905,80.18821318,519.135875,0.22626587
343.255328,31.60282946,271.4608591,524.9929612,484.1409674,81.05836302,520.3200425,0.22270728
343.09582,32.60648764,278.7092674,530.5471896,483.7658443,81.40341808,528.932905,0.21957596
342.936314,32.68290853,269.2349214,536.1014278,483.3907212,84.028744,526.7680825,0.21478439
342.776808,33.48959112,241.2102681,541.6556562,483.0155981,76.53631276,516.11493,0.2128657
342.617302,32.99791042,235.728888,579.5001888,482.7242065,77.5538399,518.5066925,0.20822037
342.457796,31.33528358,223.7362654,625.4169618,483.1588766,81.58039236,525.66506,0.20496955
342.29829,31.29895106,232.1672005,671.3337348,484.6968521,83.1228614,529.2275375,0.20505297
342.138784,31.96174809,243.0560687,717.2507724,486.2351289,87.52682656,533.8127625,0.20505524
341.979276,33.34635579,263.2942594,691.4904924,487.7731021,81.56643618,532.566545,0.20824452
341.81977,32.12932564,247.4968554,647.184712,484.9746415,77.14544842,521.85091,0.21409235
342.003954,31.40549274,232.4772137,534.7167956,480.3664627,77.43667404,516.7480175,0.2205828
345.188736,31.28501056,172.4719705,405.753774,480.5312025,77.6064414,517.50998,0.2286233
348.37352,33.10141851,172.4731024,434.3209504,484.1778456,80.21198406,527.727045,0.23531832
351.558302,32.43313152,170.1542901,462.8878524,486.7320669,80.74735414,529.3919925,0.23977125
352.361558,32.0767408,174.4162856,491.4547544,489.2862905,83.32145938,535.3640225,0.24513952
349.859574,33.18296774,182.6013142,520.0216564,491.8405118,86.88180526,546.90107,0.24986744
348.736542,33.18239003,221.5193486,531.7547554,494.3947331,87.35107924,542.5310675,0.25644201
347.613384,33.06725277,245.1058465,524.0331394,492.1754332,83.46806836,540.374055,0.26201201
346.490354,33.39366725,287.3953161,516.3115332,487.9644414,84.49203606,534.4987875,0.26876194
345.367322,33.45918123,293.2015613,508.5896428,483.7531483,80.76054298,528.62352,0.2742378
344.244292,32.99494886,275.3887775,500.8680366,480.897558,80.76054298,526.353255,0.2797845
343.121134,31.62485986,268.9380647,499.1874738,483.2816,81.79631968,527.2506,0.27972655
341.998102,31.77972436,262.1070286,501.0042272,485.665642,82.71953162,537.8638325,0.28087281
340.875072,32.21831503,270.380414,502.8209806,488.0493804,86.16163854,542.9168225,0.28086976
339.751914,32.95565478,296.8512381,504.6379986,487.5908294,86.73734248,537.60999,0.27973962
338.628882,31.91248643,306.3720165,495.2869954,486.7157438,83.59090842,531.0998975,0.27859641
337.505852,31.51730731,303.0331075,483.0467856,485.8406582,79.6807535,528.6287275,0.27753162
336.382692,32.48932766,282.0205404,470.8063014,484.9655726,84.59064562,529.7009425,0.27543896
335.259662,31.79655439,265.2976048,458.5660916,484.1527572,82.88991148,530.5262575,0.27418553
335.648506,33.33768769,278.0924309,446.3256074,484.8833545,84.29987962,537.1114175,0.27188037
336.103238,31.4140158,272.4672358,438.146155,485.6139541,84.23991636,534.7639125,0.26636552
336.557844,31.37645583,251.143896,439.69676,486.3442501,85.51232288,534.905805,0.26075574
337.012578,32.8879015,276.1353366,441.2476296,485.7176335,83.7844447,537.4203675,0.2540397
337.467182,31.84668335,280.0773523,442.798509,484.5242532,83.67218766,533.1905225,0.24962881
337.921788,31.52756399,280.1747398,444.3493786,483.3311742,84.98078656,533.9776525,0.24850947
338.376522,33.20297591,270.8996768,445.900258,482.1377916,85.6086314,534.6393775,0.24844867
338.831126,31.36070919,250.4204698,447.4511276,480.9444113,80.09328548,528.6287275,0.25067031
339.285732,30.94754462,256.6485854,449.0017326,486.3793136,84.41351748,538.8618475,0.25059645
339.740466,32.19808979,233.1944414,450.552612,484.3797649,80.75502264,534.251455,0.24972597
340.19507,32.09407651,233.3589393,452.1034816,482.1142143,82.25899924,528.949395,0.24628272
340.649676,31.64855185,226.3842695,453.654361,488.0832364,82.0715958,530.6208525,0.24623045
341.10441,32.03686901,231.5272409,455.2052306,487.4944042,81.499266,529.57988,0.24621965
341.559014,32.25587549,223.5738304,456.75611,485.0396303,81.30036128,525.7357875,0.24502645
342.013748,32.36378917,205.6916773,458.3069796,482.5845551,79.75973268,526.42355,0.24397919
342.468354,31.72916224,167.0101463,459.8575846,480.1297812,79.01073534,522.8354725,0.24275179
343.970434,32.74762773,163.0124813,461.4084542,486.8922734,81.19485154,533.642665,0.2427372
345.51182,32.91231624,170.0151644,462.9593336,488.5112572,85.4848721,536.7599425,0.24395142
